ADJ VALUE,ADJ VALUE TOTAL,PLAYER,TEAM ABBV,POS,INJ RISK,TIER,VALUE,MPG,PTS,3PTM,TREB,AST,STL,BLK,FG%,FT%,nationality_1,archetype,height_feet,weight_lbs,wingspan_feet,overall,group_outside_scoring,close_shot,mid_range_shot,three_point_shot,free_throw,shot_iq,offensive_consistency,group_athleticism,speed,agility,strength,vertical,stamina,hustle,overall_durability,group_inside_scoring,layup,standing_dunk,driving_dunk,post_hook,post_fade,post_control,draw_foul,hands,group_playmaking,pass_accuracy,ball_handle,speed_with_ball,pass_iq,pass_vision,group_defense,interior_defense,perimeter_defense,steal,block,help_defense_iq,pass_perception,defensive_consistency,group_rebounding,offensive_rebound,defensive_rebound,intangibles,potential,total_attributes,badge_deadeye,badge_limitless_range,badge_mini_marksman,badge_set_shot_specialist,badge_shifty_shooter,badge_aerial_wizard,badge_float_game,badge_hook_specialist,badge_layup_mixmaster,badge_paint_prodigy,badge_physical_finisher,badge_post_fade_phenom,badge_post_powerhouse,badge_post_up_poet,badge_posterizer,badge_rise_up,badge_ankle_assassin,badge_bail_out,badge_break_starter,badge_dimer,badge_handles_for_days,badge_lightning_launch,badge_strong_handle,badge_unpluckable,badge_versatile_visionary,badge_challenger,badge_glove,badge_high_flying_denier,badge_immovable_enforcer,badge_interceptor,badge_off_ball_pest,badge_on_ball_menace,badge_paint_patroller,badge_pick_dodger,badge_post_lockdown,badge_boxout_beast,badge_rebound_chaser,badge_brick_wall,badge_slippery_off_ball,badge_pogo_stick,season_salary,birthdate,hometown,prior_to_nba,salary
3.701421187,-6.112279745,Kyrie Irving,DAL,PG,H,,-0.09319191427,28,18.184,2.23,3.653,3.067,1.021,0.424,0.4534360513,0.9038854806,United States,Offensive Architect,"6'2""",193.0,"6'4""",89.0,89.0,91.0,96.0,93.0,87.0,70.0,95.0,75.0,85.0,77.0,37.0,80.0,85.0,81.0,79.0,58.0,96.0,25.0,30.0,25.0,70.0,64.0,81.0,71.0,86.0,85.0,97.0,85.0,81.0,80.0,63.0,31.0,71.0,63.0,51.0,75.0,83.0,70.0,48.0,41.0,55.0,70.0,92.0,2648.0,gold,gold,gold,gold,hof,,gold,,gold,,,,,,,,hof,gold,,bronze,hof,gold,silver,silver,bronze,,,,,bronze,,,,,,,,,silver,,,,,Duke,
-5.648419732,-6.252519956,A.J. Johnson,WAS,PG/SG,M,,-0.9983198131,14,4.52725,0.502,1.26175,1.43375,0.26975,0.08,0.4158258099,0.8266062603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-6.158439668,-6.36644854,Will Riley,WAS,SF,M,,-1.059291442,12,3.761489362,0.5165957447,1.802553191,0.7725531915,0.2059574468,0.1287234043,0.3871771498,0.7259837963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-6.04731215,-6.438182718,Jordan McLaughlin,SAS,PG/SG,H,,-0.9830575465,8,1.927954545,0.4097727273,0.7309090909,1.453636364,0.34,0.06863636364,0.3974093978,0.7619047619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-6.050527436,-6.439436025,Jaden Springer,NOR,SG,H,,-0.9654557365,7,1.996818182,0.2511363636,1.09,0.6038636364,0.4861363636,0.1031818182,0.3964513071,0.7728426396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-5.392620999,-6.505572706,Sion James,CHA,SG,M,,-0.9141455906,11,2.475151515,0.3357575758,1.833333333,1.008484848,0.5042424242,0.1375757576,0.4191112402,0.7199552823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-5.86994257,-6.728595564,Kasparas Jakucionis,MIA,PG,M,,-1.056442684,10,3.345172414,0.4165517241,1.572068966,1.40862069,0.2451724138,0.08172413793,0.3867869953,0.8041833556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.549394992,-6.834502145,Orlando Robinson,ORL,C,M,,-0.8758173066,12,3.99,0.255,3.331875,1.0325,0.26125,0.274375,0.4853364002,0.7606338616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-5.442603433,-7.099194472,Jevon Carter,CHI,PG/SG,M,,-0.8993828833,10,4.2525,0.9475,1.028125,1.18125,0.36625,0.1325,0.3869889041,0.765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-6.82163621,-7.351816428,Joe Ingles,MIN,SF,H,,-1.110594601,6,1.396875,0.338125,0.544375,1.026875,0.12375,0.025625,0.407,0.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.100018757,-7.642406851,Thomas Sorber,OKC,C,H,,-1.221833189,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.100018757,-7.642406851,Fred VanVleet,HOU,PG,H,,-1.221833189,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,2-Way Perimeter Playmaker,"6'0""",195.0,"6'2""",83.0,85.0,74.0,77.0,82.0,89.0,95.0,90.0,79.0,83.0,83.0,42.0,75.0,95.0,94.0,82.0,51.0,76.0,25.0,35.0,30.0,32.0,28.0,82.0,98.0,86.0,89.0,86.0,83.0,92.0,79.0,67.0,27.0,83.0,69.0,60.0,79.0,74.0,80.0,44.0,34.0,53.0,60.0,83.0,2598.0,,silver,silver,,silver,,bronze,,bronze,,,,,,,,,silver,,bronze,,silver,gold,gold,bronze,bronze,,,,silver,silver,,,silver,,,,,,,,,,Wichita State,
-8.100018757,-7.642406851,Keon Johnson,FA,PG/SG,M,,-1.221833189,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.100018757,-7.642406851,Spencer Dinwiddie,FA,PG/SG,H,,-1.221833189,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.100018757,-7.642406851,Jayson Tatum,BOS,SF/PF,,,-1.221833189,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,2-Way 3-Level Shot Creator,"6'8""",210.0,"6'10""",92.0,88.0,88.0,85.0,87.0,85.0,85.0,98.0,85.0,82.0,88.0,71.0,83.0,95.0,98.0,80.0,82.0,88.0,50.0,85.0,74.0,84.0,83.0,97.0,98.0,79.0,78.0,86.0,79.0,84.0,70.0,82.0,81.0,88.0,75.0,66.0,89.0,90.0,85.0,67.0,51.0,82.0,80.0,96.0,3064.0,silver,silver,,bronze,gold,bronze,silver,,silver,bronze,silver,bronze,,bronze,silver,,,bronze,bronze,,silver,bronze,,,,silver,,bronze,silver,bronze,silver,silver,,bronze,,,,,bronze,silver,,,,,
,,A.J. Lawson,TOR,SG/SF,M,,-0.9722377488,10,4.581276596,0.6042553191,1.50212766,0.5623404255,0.2761702128,0.1078723404,0.438411715,0.6890163211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Alijah Martin,TOR,SG,L,,-1.014684847,8,2.9425,0.530625,1.35625,0.498125,0.30875,0.06875,0.3920642419,0.7496522949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Andre Jackson Jr.,MIL,SG/SF,M,,-0.9974451462,9,1.974680851,0.1846808511,1.723404255,0.7731914894,0.3408510638,0.1321276596,0.4867901235,0.5355691057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Anthony Gill,WAS,PF,H,,-1.085193855,6,1.844318182,0.1056818182,1.120227273,0.3477272727,0.1286363636,0.1029545455,0.4898464586,0.7258883249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Antonio Reeves,CHA,SG/SF,M,,-0.9527794391,11,4.313333333,0.6656666667,1.065333333,0.5793333333,0.3233333333,0.07266666667,0.4598086124,0.7972488038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ariel Hukporti,NYK,C,H,,-0.8773843493,12,3.793636364,0.0,2.97,0.5588636364,0.2429545455,0.6586363636,0.6774133083,0.6004296455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Bismack Biyombo,SAS,C,M,,-0.9823771115,9,2.265,0.0,2.54375,0.57375,0.19125,0.51625,0.575177305,0.4217536071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Blake Wesley,POR,PG/SG,M,,-0.8400118467,17,6.385205479,0.5408219178,1.770136986,2.384246575,0.7264383562,0.18,0.4449594438,0.6489649623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Bones Hyland,MIN,PG,H,,-0.8356002461,12,5.835909091,1.104772727,1.410681818,1.955227273,0.495,0.1484090909,0.3945097319,0.8331037649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Branden Carlson,OKC,C,M,,-0.8989085829,8,3.549375,0.646875,1.53,0.4075,0.141875,0.54375,0.4634986226,0.7593984962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Bryce McGowens,NOR,PG/SG,M,,-1.058334312,8,3.312553191,0.2917021277,0.8417021277,0.4517021277,0.1782978723,0.08595744681,0.439312205,0.795028439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Caleb Houstan,ATL,SG/SF,M,,-0.8817354533,12,3.943617021,1.049148936,1.534042553,0.4940425532,0.2859574468,0.1040425532,0.4207572684,0.8700225394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Caleb Martin,DAL,SF/PF,H,,-0.7797932789,17,4.720819672,0.5406557377,2.468196721,1.359344262,0.6054098361,0.3714754098,0.4307380373,0.7360318284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Cam Spencer,MEM,SG,M,,-0.686383013,13,6.090851064,1.160212766,1.64893617,2.047446809,0.4936170213,0.07574468085,0.4337990086,0.8839305837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Chaz Lanier,DET,SG,M,,-0.9497609148,12,4.368787879,0.9018181818,1.464545455,0.5806060606,0.303030303,0.1009090909,0.4052951528,0.8043076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Chris Livingston,FA,SF,M,,-1.221833189,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Christian Koloko,LAL,C,H,,-0.8325848393,10,2.924375,0.015625,2.68125,0.40125,0.245,0.6425,0.6201151166,0.6526806527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Colby Jones,DET,SG/SF,M,,-0.9997171615,8,2.331875,0.233125,1.245625,0.623125,0.37375,0.134375,0.4516954575,0.6334519573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Colin Castleton,ORL,PF/C,M,,-1.013212971,8,2.649375,0.070625,1.984375,0.47375,0.16375,0.231875,0.4808446456,0.7726523888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Daeqwon Plowden,SAC,SF/PF,M,,-0.9405768384,10,3.926875,0.72,1.666875,0.3275,0.245,0.2075,0.4502627993,0.7571214393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dalen Terry,CHI,SG/SF,M,,-0.9075132495,11,3.925531915,0.4195744681,1.54,1.104255319,0.4976595745,0.1444680851,0.4521515312,0.6969620889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dante Exum,DAL,PG/SG,H,,-0.7052541012,20,7.264411765,0.9082352941,1.893823529,2.525,0.5891176471,0.1682352941,0.4713540348,0.7599392251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dominick Barlow,PHI,PF/C,M,,-0.7786469818,13,4.474468085,0.1912765957,2.762553191,0.7042553191,0.3244680851,0.515106383,0.5752997764,0.668011038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Doug McDermott,SAC,SF/PF,M,,-1.045677866,8,3.046875,0.903125,0.466875,0.283125,0.11375,0.016875,0.407344358,0.6504065041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Duop Reath,ATL,C,M,,-0.8853246505,9,4.354680851,0.7285106383,1.816808511,0.4382978723,0.2414893617,0.2914893617,0.4624360902,0.7710453284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dwight Powell,DAL,C,M,,-0.9858155531,8,1.560425532,0.01085106383,1.599148936,0.6878723404,0.2627659574,0.2217021277,0.6909871245,0.6568021201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Eric Gordon,PHI,SG/SF,H,,-0.7589736496,17,5.091538462,1.153333333,0.9915384615,1.416666667,0.6338461538,0.2487179487,0.4140771247,0.773822766,Bahamas,Perimeter Shot Creator,"6'4""",215.0,"6'9""",81.0,87.0,81.0,85.0,90.0,85.0,98.0,85.0,78.0,80.0,75.0,65.0,82.0,92.0,78.0,76.0,59.0,76.0,30.0,70.0,35.0,63.0,50.0,60.0,86.0,77.0,79.0,74.0,80.0,79.0,73.0,62.0,42.0,75.0,61.0,45.0,73.0,68.0,70.0,35.0,28.0,42.0,68.0,81.0,2580.0,gold,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indiana,
,,Garrett Temple,TOR,PG/SG,L,,-1.050590277,7,1.651875,0.265,0.88625,0.608125,0.306875,0.106875,0.3317923186,0.7758241758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Gary Harris,MIL,SG/SF,H,,-0.7743221138,18,3.50025641,0.8284615385,1.477179487,0.941025641,0.6802564103,0.2653846154,0.4072593801,0.7079934747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Gary Payton II,GSW,SG,H,,-0.5462554553,16,5.862075472,0.5098113208,2.936981132,1.286981132,0.8909433962,0.33,0.5440856752,0.6738802214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Gui Santos,GSW,SF/PF,M,,-0.8714607963,12,3.657123288,0.5438356164,2.747260274,1.212739726,0.3680821918,0.1491780822,0.434457103,0.7630287009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Hunter Tyson,DEN,SF/PF,M,,-0.949501875,10,4.015,0.7,1.974375,0.466875,0.26125,0.1175,0.4046692607,0.7567567568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Isaac Jones,SAC,PF/C,M,,-0.9855854648,7,3.256595745,0.09446808511,1.40787234,0.3378723404,0.1340425532,0.2478723404,0.6539806213,0.6794773251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Jackson Rowe,GSW,SF/PF,M,,-0.9381107946,8,3.073125,0.475,1.58625,0.495,0.30125,0.215,0.4463642909,0.7482876712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Jacob Toppin,ATL,SF,M,,-1.14247063,3,0.996875,0.141875,0.62375,0.22125,0.078125,0.065,0.3969516236,0.7522123894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Jae'Sean Tate,HOU,SF/PF,H,,-0.7729252246,15,4.697205882,0.4616176471,2.714411765,1.150588235,0.5966176471,0.2216176471,0.468391233,0.6839358927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Jalen Pickett,DEN,PG/SG,M,,-0.6469583874,18,6.421369863,1.264657534,1.969452055,3.408767123,0.5531506849,0.1109589041,0.4485807586,0.7499027616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Jamal Cain,ORL,SG/SF,M,,-0.969141693,9,3.317021277,0.4219148936,1.341276596,0.3625531915,0.3778723404,0.13,0.4465290807,0.7259077259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Jamison Battle,TOR,SF/PF,M,,-0.9907690476,9,3.10893617,0.785106383,1.371276596,0.3759574468,0.1436170213,0.08063829787,0.4197232947,0.8884826325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Jaylen Clark,MIN,SG/SF,H,,-0.7384047368,14,4.132352941,0.4627941176,1.559264706,0.9239705882,0.8605882353,0.08397058824,0.4623256241,0.7899671053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Jeff Green,HOU,PF,H,,-0.9832870767,10,3.765681818,0.5409090909,1.304545455,0.515,0.1425,0.1715909091,0.4486997988,0.7988826816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Jericho Sims,MIL,C,H,,-0.8371836154,13,2.448421053,0.0,4.376666667,0.6056140351,0.2192982456,0.4371929825,0.667107943,0.6210909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Jett Howard,ORL,SF,M,,-0.9876551949,12,4.745957447,0.9389361702,1.200425532,0.6370212766,0.2474468085,0.194893617,0.4108940201,0.6668463612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,John Konchar,MEM,SG/SF,M,,-0.8250992543,10,1.792941176,0.3802941176,2.843823529,0.7941176471,0.5076470588,0.2188235294,0.4315082032,0.8636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Johni Broome,PHI,C,M,,-0.9620360337,9,3.345,0.081875,2.25,0.43125,0.24375,0.45,0.4950625411,0.6480804388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Jordan Miller,LAC,SF,M,,-0.9637332832,10,3.92212766,0.3327659574,1.293404255,0.6582978723,0.3393617021,0.1010638298,0.4501689189,0.8299807109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Julian Phillips,CHI,SF/PF,M,,-0.7608865193,14,5.0128,0.6608,2.0826,0.493,0.49,0.2752,0.4735040034,0.8299319728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Karlo Matkovic,NOR,PF/C,M,,-0.540166609,16,7.211702128,0.4978723404,4.275744681,0.8774468085,0.4263829787,0.7406382979,0.5945729575,0.7729591837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Keaton Wallace,ATL,PG/SG,M,,-0.8818813288,10,3.56,0.5214893617,1.018297872,1.95,0.52,0.1544680851,0.400662658,0.8653437279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Kenrich Williams,OKC,PF,H,,-0.7624514661,14,4.711081081,0.6735135135,2.796486486,1.153783784,0.5251351351,0.09027027027,0.4907058001,0.6471438901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Kevin Love,UTA,PF/C,H,,-0.865126012,9,4.6425,0.921875,3.360625,0.830625,0.24125,0.118125,0.3833131802,0.7838078292,United States,3-Level Scoring Board Hunter,"6'10""",243.0,"6'11""",87.0,90.0,92.0,87.0,90.0,90.0,85.0,95.0,76.0,65.0,47.0,88.0,70.0,93.0,95.0,77.0,79.0,74.0,71.0,51.0,88.0,88.0,88.0,85.0,90.0,50.0,64.0,48.0,25.0,73.0,42.0,58.0,74.0,27.0,55.0,49.0,75.0,53.0,70.0,90.0,89.0,90.0,80.0,87.0,2710.0,,gold,,gold,,silver,,silver,,silver,,bronze,bronze,bronze,,bronze,,,hof,,,,,,,,,,,,,,,,,gold,,silver,,,,,,UCLA,
,,Kobe Brown,LAC,PF/C,M,,-0.9404738456,10,3.579863014,0.2823287671,2.020821918,0.8487671233,0.2873972603,0.1415068493,0.511560962,0.6752902156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Kris Murray,POR,SF/PF,M,,-0.8852366973,15,4.666849315,0.5217808219,2.709315068,0.9136986301,0.5017808219,0.2573972603,0.4118338073,0.6050209205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
